post_thread_id,post_author_id,post_id,post_time,word
1101,57937,787663,1337268600.0,14130973f96e8a826b05aafa4f16007b44cfb50e
1101,57937,787663,1337268600.0,d8e90129d111ad080cb6a0ee9504adf1ebebe3a7
1101,57937,787663,1337268600.0,c70233a08a6b5fa4a3a1c49996482aae25a10cc0
1101,57937,787663,1337268600.0,82f0cc1b44c9c3c00332668e0ce5b91ac6776c8e
1101,57937,787663,1337268600.0,ef6815e8f8abd9a2133449b19e7ed9e4e30de088
1101,57937,787663,1337268600.0,2d531e8750e8ffebdee0814630e570fc651a8176
1101,57937,787663,1337268600.0,6706dc56cf5d07915e2bce6fd0d555be90d66e3e
1101,57937,787663,1337268600.0,a48ae61850da95b7d205e4d2a9b764fdd237f3f9
1101,57937,787663,1337268600.0,a431d7c09291aadf85f043cd9754cadd6e1cebbf
1101,57937,787663,1337268600.0,49b9db665ce05716e7fa7de837b013e19fa848af
1101,57937,787663,1337268600.0,eaa0a1d2b3fddc3746bbc2b9d779fe88a8a30f45
1101,57937,787663,1337268600.0,00c053e387fe715b34fe1620cd46b305a068659d
1101,57937,787663,1337268600.0,87b156cbb0e197c3c980e069725e3f87353c0a8e
1101,57937,787663,1337268600.0,4918219e351c1da342411bf4dac80ec282e056e1
1101,57937,787663,1337268600.0,ba4a5ded3dafb5dd6bff717f89b454ba145928cd
1101,57937,787663,1337268600.0,ebc23aa11663b13d2ff68c2d6be272f7fb82cb29
1101,57937,787663,1337268600.0,90b2bef65efb04996258d0a081ecaf2c52249a1e
1101,57937,787663,1337268600.0,87b2bad6e4b7f1449bc3615ae9ff0bfefe984351
1101,57937,787663,1337268600.0,8e8a03573af2bb9178eca80c8b679e82e66a5838
1101,57937,787663,1337268600.0,4e7bd3cf6f731037fd8eee0eab0d41156193ee73
1101,57937,787663,1337268600.0,5b6ef7634abae45b8777eb77f08732c3acbcc78e
1101,57937,787663,1337268600.0,ffb5c554982de65172ca71e74586b2ffe35aaae9
1101,57937,787663,1337268600.0,4be4d00bad53ad0b0efb76907ef654de98489009
1101,57937,787663,1337268600.0,6812c1a47a1a0a9475f2e4d2e27a05d49a8a7ce3
1101,57937,787663,1337268600.0,39eea61d4751cdca475359cd5a36c1cd927b1977
1101,57937,787663,1337268600.0,a405ba3b915805469697fe3a7f517c5f7527ab8e
1101,57937,787663,1337268600.0,2db4158bd4aef8f378c23bd1b8319f740ed8cc85
1101,57937,787663,1337268600.0,fa0828d35f4eb8a2705041205a04565d4fcd6200
1101,57937,787663,1337268600.0,b290d1c1ca43530048c7e2724d341f920711db45
1101,57937,787663,1337268600.0,89e1aac3ff683850732bc95d760239aed6be87da
1101,57937,787663,1337268600.0,aeacaf150796d20ac4a8616a9f30dba310dd7bfa
1101,57937,787663,1337268600.0,1af678cca94bbf15bbada8b854c177dfa377399b
1101,57937,787663,1337268600.0,43ec6cbb3f378e3fe0a15212c5341a84545bb9ff
1101,57937,787663,1337268600.0,fbd84881fafb0798b9689b08ab9b8f3454cec288
1101,57937,787663,1337268600.0,d6d65ad7a6816789b73012965189dfe413c8ee63
1101,57937,787663,1337268600.0,f3c5ac608fdf963338dbed6cbab661e18382393b
1101,57937,787663,1337268600.0,10488dc2db1906d0f4a8bc22e7a2d649788de808
1101,57937,787663,1337268600.0,c01a0823a730d199e0ca679c47611ac0fcf0a250
1101,57937,787663,1337268600.0,e7c5507e120905af2b89cee0ad02099322fcc43c
1101,57937,787663,1337268600.0,5a8e927b9b244fc7495a324f0de1b05e477110d8
1101,57937,787663,1337268600.0,d0e7fa7c09425df5a02844a8a8f43f1ada72f284
1101,57937,787663,1337268600.0,d8cf5b2a1cb2598d8d6302e885d1da2d2932fa50
1101,57937,787663,1337268600.0,380296c3c6158636c8546d4a607d4f9f0fb19591
1101,57937,787663,1337268600.0,6e74e19581981d13832bc3885710dcc50db68e92
1101,57937,787663,1337268600.0,d751e6e6d43f126462afa58c5d8fb1ab42ec68b7
1101,57937,787663,1337268600.0,84b28c9a2de2f4d2ca536fb1b32c2777854f6d2b
1101,57937,787663,1337268600.0,a3ac12576d852d2c960df6784f365665251d89bc
1101,57937,787663,1337268600.0,06817843ea49db95a77713b648717746f417c479
1101,57937,787663,1337268600.0,d1db0fc0a19a6cb9f3675d9ebf5290d7cdff6584
1101,57937,787663,1337268600.0,e59fc73ee78e1ba458d28d5840d54ab5a5040ad7
1101,57937,787663,1337268600.0,1682c2330fdf9e29227794fd413ddb7c8ba8f1f2
1101,57937,787663,1337268600.0,4fc11de35e523fab6eefc9e6fded2df5b3c54c01
1101,57937,787663,1337268600.0,f29f8aefd8dbc1b3d7f029c37c74f6e71e708a13
1101,57937,787663,1337268600.0,3a9ba96bdda1cd79f3c6361c3d13bb5aa6c57e61
1101,57937,787663,1337268600.0,3645a8fa81ba2fe921e27021cdd9f266db09c769
1101,57937,787663,1337268600.0,43b7e5ed2b4278e20a324f8ceca0d723fa0f0584
1101,57937,787663,1337268600.0,fd7238f664045e364162528090ef8977be10f936
1101,57937,787663,1337268600.0,0d8c07eb205a313527d59fc91e3df478447dda71
1101,57937,787663,1337268600.0,65816d9a3dc7820c315c1c5dc7ffe2d1573a725f
1101,57937,787663,1337268600.0,3f86df2354c6826b2896068835bacc7ee7dbc238
1101,57937,787663,1337268600.0,014fc2e3319646ef34ce63022a0387bcc0caaba3
1101,57937,787663,1337268600.0,e7733beb9de851b067711f6d02d72967853139bf
1101,57937,787663,1337268600.0,1a185a1efafb8c70645c98ded35ac94df709484b
1101,57937,787663,1337268600.0,55723917f9b4910a3058719b812f8219b117477e
1101,57937,787663,1337268600.0,eca52a27b20eb426755741d8e1c8e88e4cbf528a
1101,57937,787663,1337268600.0,57c71baa6b34f2179753f693e331d25602782582
1101,57937,787663,1337268600.0,7d4715bfea07d9f2aace56e4a3b9837fa631c5d8
1101,57937,787663,1337268600.0,1540b60dc1a1a795c5394e0efc8e1f92d61dd7c6
1101,57937,787663,1337268600.0,e336d9905ce88643ca0f94441dff627ccb3159f3
1101,57937,787663,1337268600.0,87ad99264c4f30a2c8fd533b7dfb448455e5a75d
1101,57937,787663,1337268600.0,7352f828090a9ea766d40ba10dc04810b0705438
1101,149531,3022194,1337269560.0,d8779db3ecf206b98cd4e481ba8292654cd4e3fa
1101,149531,3022194,1337269560.0,f07955b0241559d1cc55c96cccaf9e60cae37017
1101,149531,3022194,1337269560.0,eb2d290dbf8694906c6e1701aef5c96b265f87b7
1101,149531,3022194,1337269560.0,b018a64da58d224779104d3016388c4d5a95d293
1101,149531,3022194,1337269560.0,b05dbb6863467328638e9ed1247bab7622d2c4ff
1101,149531,3022194,1337269560.0,7f51207e879cd87090067344b9bae1c9910f45a5
1101,149531,3022194,1337269560.0,1468c5be7103ac09945adef90f3a424e4a1e8a28
1101,149531,3022194,1337269560.0,3ef2710b5686c0ff9b6f68788dfdf1b7e79b27ef
1101,149531,3022194,1337269560.0,3e28d57e6a85b9d197200802dbbcd8298a27093f
1101,149531,3022194,1337269560.0,9bc44bc9b6e0457801cc8ee7b5b7a6cc8ee18d39
1101,149531,3022194,1337269560.0,6cbe97a69b1d36fe8b9f9146d3083abcca27537f
1101,149531,3022194,1337269560.0,90f20fd2441a5490d6e32c076e54218b23aaecc0
1101,149531,3022194,1337269560.0,d58b1c7b58b2e81e306a42d83eae3d979b017d22
1101,149531,3022194,1337269560.0,9c9000bf4ed135559c79266ecf8558fb86ab1139
1101,149531,3022194,1337269560.0,e777df3eb1395590eafceef5195539739379b151
1101,149531,3022194,1337269560.0,d769461193a3ca43ab673c9d6d6408a081e018ce
1101,149531,3022194,1337269560.0,621459049fcb5e7f02b8fab623ea826c78987026
1101,149531,3022194,1337269560.0,065995fe579eebb825f69ce3c0e69c6c8a19ea08
1101,149531,3022194,1337269560.0,6f70d1303869518043b91bc7c4c878bcdb3c6347
1101,149531,3022194,1337269560.0,1d6ae492c87ee3eab5444e78f58cb8ba07bed602
1101,149531,3022194,1337269560.0,4da6534d2671f787bcf3d35fd3610523d430719e
1101,149531,3022194,1337269560.0,cfcdbdaf8f864d46f865231a0ab4288888341ac1
1101,149531,3022194,1337269560.0,9fb5a0598ee72543e3fa0f491537a696adbfc014
1101,149531,3022194,1337269560.0,3d225eb0f6070fb3e436eea7a47bd5b22651ec01
1101,149531,3022194,1337269560.0,4c28d81768b5ba9737f0b09bbf39b08c1673fc29
1101,149531,3022194,1337269560.0,454ad24752e79f8e68566afea5f003e31c928503
1101,149531,3022194,1337269560.0,c6efc4c6eb97f7055511509ffa97cbf6572ccf86
1101,149531,3022194,1337269560.0,d465a138638d13b4bb7defa57097c2a620e25009
1101,149531,3022194,1337269560.0,102e6f017f98bc01ea233f2c94d43ab68481217b
1101,149531,3022194,1337269560.0,00a2e774d2958030c6b574a5bd01a80d8f9315b5
1101,149531,3022194,1337269560.0,a2f2b5bdf2f882ef6963a2cab6f882e37ed85113
1101,149531,3022194,1337269560.0,d1162056e127e7226a88b89d1b50b4b5b8be982e
1101,149531,3022194,1337269560.0,0377163d9b2e1b26262faebb890d3268b34dcab4
1101,149531,3022194,1337269560.0,6973ce124207afa3515a281bab6446b98b439291
1101,149531,3022194,1337269560.0,bd074c5a6b9b87ec3878ba2041d050c45d56f59c
1101,149531,3022194,1337269560.0,4f52bdbd2158c45c13dee702a2aaca29ead483d9
1101,149531,3022194,1337269560.0,67d75ba8fbdbdde42705ba86902fe10325401100
1101,149531,3022194,1337269560.0,f79dfe8214699ec8ea57f589d3b13115e7ab78c3
1101,149531,3022194,1337269560.0,fb996387e72e2f79e177b189721e2dd8982f8e25
1101,149531,3022194,1337269560.0,55ca63a086b67a15871441997b12075627ba4112
1101,149531,3022194,1337269560.0,078d6345bf77b413f4721a132dc1d13c0ac07932
1101,149531,3022194,1337269560.0,6a5a2089741520fcc7437598acf1f446d9c3f1a7
1101,149531,3022194,1337269560.0,1a7a69eb6795ca67799badcddc28b1e7a7361cd9
1101,149531,3022194,1337269560.0,d106018a516a1f5d9f9cefb4443abf40aa2279c1
1101,149531,3022194,1337269560.0,16b8ce4dce4f8d0c69d6d2b55705795eee0a827b
1101,149531,3022194,1337269560.0,bad711d8fb1c37632a4bb470305730a8fb0c8a75
1101,149531,3022194,1337269560.0,046016d96444ac5ffda0609482127d40b426cbaf
1101,149531,3022194,1337269560.0,fbe1bc0f89e793cc03c253cce0c19b6dbaaf6426
1101,149531,3022194,1337269560.0,0b64b20ea7dfc09341bcc4c5151bc9e0a3ca0eb3
1101,149531,3022194,1337269560.0,7fff17dc11141371c4cdec5a668ba86e93da92e7
1101,149531,3022194,1337269560.0,81ceb4256468ac4da475796217eaf0ef4acb0078
1101,149531,3022194,1337269560.0,15431b881118fb2086376d56d4ba37f509c3e636
1101,149531,3022194,1337269560.0,f1c7eef3453e29d3c42420c42512033d5bb7c087
1101,149531,3022194,1337269560.0,f0ebfcae5cc34969aae213efa72506ff18771567
1101,149531,3022194,1337269560.0,f3f31d969f59e76be6ba6125f102a5088693af10
1101,149531,3022194,1337269560.0,3ad27de90f9d63c7ccee142141f0dd702e532eac
1101,149531,3022194,1337269560.0,f1108884ee87b62b9abb73693a1263505e410155
1101,149531,3022194,1337269560.0,8a6d7dff3dc0bdd05c3c2a458458e871f6c2b5be
1101,149531,3022194,1337269560.0,32017c76771ac4de6a2a3928267b07f91a6be1ad
1101,149531,3022194,1337269560.0,1bce2605dd34587d0c060d862b83a3c24fc2b981
1101,149531,3022194,1337269560.0,3ad75ceb3391b52b98173c0f477ae27019c7a604
1101,149531,3022194,1337269560.0,88772480d3fba2b6fda8d200beb531711adae037
